 frequency       inoise_spectrum onoise_spectrum
 3.44021326e+06  8.14866056e-08  2.31046631e-08 
 3.63894599e+06  8.16999938e-08  2.18079298e-08 
 3.84915902e+06  8.19432637e-08  2.05813444e-08 
 4.07151555e+06  8.22198201e-08  1.94209607e-08 
 4.30671707e+06  8.25335163e-08  1.83230631e-08 
 4.55550561e+06  8.28887146e-08  1.72841542e-08 
 4.81866605e+06  8.32903542e-08  1.63009447e-08 
 5.09702863e+06  8.37440305e-08  1.53703423e-08 
 5.39147154e+06  8.42560846e-08  1.44894427e-08 
 5.70292370e+06  8.48337070e-08  1.36555214e-08 
 6.03236769e+06  8.54850547e-08  1.28660251e-08 
 6.38084285e+06  8.62193860e-08  1.21185652e-08 
 6.74944857e+06  8.70472125e-08  1.14109103e-08 
 7.13934775e+06  8.79804709e-08  1.07409804e-08 
 7.55177045e+06  8.90327159e-08  1.01068404e-08 
 7.98801781e+06  9.02193318e-08  9.50669381e-09 
 8.44946611e+06  9.15577641e-08  8.93887693e-09 
 8.93757115e+06  9.30677623e-08  8.40185202e-09 
 9.45387283e+06  9.47716263e-08  7.89420028e-09 
 1.00000000e+07  9.66944377e-08  7.41461403e-09 
 1.05776756e+07  9.88642475e-08  6.96188791e-09 
 1.11887221e+07  1.01312173e-07  6.53490900e-09 
 1.18350673e+07  1.04072334e-07  6.13264577e-09 
 1.25187503e+07  1.07181526e-07  5.75413574e-09 
 1.32419279e+07  1.10678478e-07  5.39847221e-09 
 1.40068818e+07  1.14602492e-07  5.06479011e-09 
 1.48160252e+07  1.18991189e-07  4.75225144e-09 
 1.56719108e+07  1.23877043e-07  4.46003103e-09 
 1.65772389e+07  1.29282369e-07  4.18730309e-09 
 1.75348655e+07  1.35212501e-07  3.93322954e-09 
 1.85478119e+07  1.41647218e-07  3.69695077e-09 
 1.96192737e+07  1.48531060e-07  3.47757951e-09 
 2.07526313e+07  1.55764205e-07  3.27419831e-09 
 2.19514602e+07  1.63196864e-07  3.08586093e-09 
 2.32195425e+07  1.70631261e-07  2.91159730e-09 
 2.45608788e+07  1.77835138e-07  2.75042189e-09 
 2.59797009e+07  1.84568289e-07  2.60134448e-09 
 2.74804848e+07  1.90618664e-07  2.46338262e-09 
 2.90679654e+07  1.95838956e-07  2.33557464e-09 
 3.07471508e+07  2.00172059e-07  2.21699221e-09 
 3.25233387e+07  2.03656913e-07  2.10675171e-09 
 3.44021326e+07  2.06414066e-07  2.00402369e-09 
 3.63894599e+07  2.08617851e-07  1.90804002e-09 
 3.84915902e+07  2.10465302e-07  1.81809876e-09 
