 frequency       AmagdB          Aphdeg         
 1.50736290e+08 -2.97275713e-01  4.37137427e+01 
 1.54212228e+08 -3.90205631e-01  4.30585361e+01 
 1.57768320e+08 -4.80890528e-01  4.24044846e+01 
 1.61406415e+08 -5.69338988e-01  4.17519198e+01 
 1.65128404e+08 -6.55561857e-01  4.11011698e+01 
 1.68936220e+08 -7.39572194e-01  4.04525583e+01 
 1.72831844e+08 -8.21385224e-01  3.98064037e+01 
 1.76817299e+08 -9.01018272e-01  3.91630185e+01 
 1.80894658e+08 -9.78490697e-01  3.85227085e+01 
 1.85066040e+08 -1.05382381e+00  3.78857721e+01 
 1.89333613e+08 -1.12704082e+00  3.72524996e+01 
 1.93699595e+08 -1.19816668e+00  3.66231729e+01 
 1.98166255e+08 -1.26722808e+00  3.59980644e+01 
 2.02735916e+08 -1.33425329e+00  3.53774373e+01 
 2.07410951e+08 -1.39927206e+00  3.47615442e+01 
 2.12193792e+08 -1.46231556e+00  3.41506275e+01 
 2.17086923e+08 -1.52341622e+00  3.35449187e+01 
 2.22092889e+08 -1.58260765e+00  3.29446382e+01 
 2.27214291e+08 -1.63992454e+00  3.23499950e+01 
 2.32453791e+08 -1.69540253e+00  3.17611866e+01 
 2.37814113e+08 -1.74907810e+00  3.11783988e+01 
 2.43298042e+08 -1.80098850e+00  3.06018056e+01 
 2.48908429e+08 -1.85117157e+00  3.00315696e+01 
 2.54648190e+08 -1.89966573e+00  2.94678412e+01 
 2.60520309e+08 -1.94650979e+00  2.89107593e+01 
 2.66527837e+08 -1.99174293e+00  2.83604513e+01 
 2.72673897e+08 -2.03540453e+00  2.78170330e+01 
 2.78961683e+08 -2.07753414e+00  2.72806090e+01 
 2.85394464e+08 -2.11817136e+00  2.67512728e+01 
 2.91975583e+08 -2.15735577e+00  2.62291070e+01 
 2.98708461e+08 -2.19512684e+00  2.57141837e+01 
 3.05596598e+08 -2.23152386e+00  2.52065647e+01 
 3.12643573e+08 -2.26658589e+00  2.47063019e+01 
 3.19853049e+08 -2.30035165e+00  2.42134372e+01 
 3.27228774e+08 -2.33285951e+00  2.37280035e+01 
 3.34774581e+08 -2.36414740e+00  2.32500245e+01 
 3.42494392e+08 -2.39425278e+00  2.27795154e+01 
 3.50392221e+08 -2.42321258e+00  2.23164832e+01 
 3.58472171e+08 -2.45106315e+00  2.18609267e+01 
 3.66738442e+08 -2.47784026e+00  2.14128376e+01 
 3.75195331e+08 -2.50357902e+00  2.09722000e+01 
 3.83847234e+08 -2.52831387e+00  2.05389916e+01 
 3.92698648e+08 -2.55207858e+00  2.01131835e+01 
 4.01754173e+08 -2.57490617e+00  1.96947408e+01 
 4.11018515e+08 -2.59682896e+00  1.92836230e+01 
 4.20496491e+08 -2.61787850e+00  1.88797843e+01 
 4.30193027e+08 -2.63808557e+00  1.84831738e+01 
 4.40113162e+08 -2.65748020e+00  1.80937360e+01 
 4.50262052e+08 -2.67609164e+00  1.77114112e+01 
 4.60644974e+08 -2.69394835e+00  1.73361358e+01 
 4.71267322e+08 -2.71107802e+00  1.69678422e+01 
 4.82134619e+08 -2.72750754e+00  1.66064597e+01 
 4.93252513e+08 -2.74326304e+00  1.62519146e+01 
 5.04626783e+08 -2.75836987e+00  1.59041303e+01 
 5.16263340e+08 -2.77285261e+00  1.55630275e+01 
 5.28168234e+08 -2.78673510e+00  1.52285250e+01 
