 frequency       inoise_spectrum onoise_spectrum
 1.65772389e+06  6.77039859e-08  4.43579059e-08 
 1.75348655e+06  6.77015414e-08  4.18935395e-08 
 1.85478119e+06  6.77027818e-08  3.95636376e-08 
 1.96192737e+06  6.77079219e-08  3.73606535e-08 
 2.07526313e+06  6.77172123e-08  3.52774665e-08 
 2.19514602e+06  6.77309435e-08  3.33073582e-08 
 2.32195425e+06  6.77494489e-08  3.14439899e-08 
 2.45608788e+06  6.77731096e-08  2.96813819e-08 
 2.59797009e+06  6.78023587e-08  2.80138941e-08 
 2.74804848e+06  6.78376862e-08  2.64362073e-08 
 2.90679654e+06  6.78796447e-08  2.49433069e-08 
 3.07471508e+06  6.79288553e-08  2.35304667e-08 
 3.25233387e+06  6.79860139e-08  2.21932344e-08 
 3.44021326e+06  6.80518978e-08  2.09274181e-08 
 3.63894599e+06  6.81273736e-08  1.97290736e-08 
 3.84915902e+06  6.82134041e-08  1.85944925e-08 
 4.07151555e+06  6.83110561e-08  1.75201916e-08 
 4.30671707e+06  6.84215090e-08  1.65029025e-08 
 4.55550561e+06  6.85460618e-08  1.55395623e-08 
 4.81866605e+06  6.86861408e-08  1.46273040e-08 
 5.09702863e+06  6.88433062e-08  1.37634484e-08 
 5.39147154e+06  6.90192575e-08  1.29454948e-08 
 5.70292370e+06  6.92158368e-08  1.21711130e-08 
 6.03236769e+06  6.94350299e-08  1.14381343e-08 
 6.38084285e+06  6.96789627e-08  1.07445428e-08 
 6.74944857e+06  6.99498943e-08  1.00884653e-08 
 7.13934775e+06  7.02502025e-08  9.46816174e-09 
 7.55177045e+06  7.05823621e-08  8.88201406e-09 
 7.98801781e+06  7.09489128e-08  8.32851467e-09 
 8.44946611e+06  7.13524167e-08  7.80625411e-09 
 8.93757115e+06  7.17954008e-08  7.31390820e-09 
 9.45387283e+06  7.22802849e-08  6.85022468e-09 
 1.00000000e+07  7.28092925e-08  6.41400993e-09 
 1.05776756e+07  7.33843441e-08  6.00411583e-09 
 1.11887221e+07  7.40069335e-08  5.61942754e-09 
 1.18350673e+07  7.46779889e-08  5.25885244e-09 
 1.25187503e+07  7.53977224e-08  4.92131074e-09 
 1.32419279e+07  7.61654746e-08  4.60572828e-09 
 1.40068818e+07  7.69795617e-08  4.31103165e-09 
 1.48160252e+07  7.78371368e-08  4.03614595e-09 
 1.56719108e+07  7.87340766e-08  3.77999507e-09 
 1.65772389e+07  7.96649062e-08  3.54150444e-09 
 1.75348655e+07  8.06227748e-08  3.31960574e-09 
 1.85478119e+07  8.15994911e-08  3.11324326e-09 
 1.96192737e+07  8.25856236e-08  2.92138130e-09 
 2.07526313e+07  8.35706653e-08  2.74301188e-09 
 2.19514602e+07  8.45432583e-08  2.57716241e-09 
 2.32195425e+07  8.54914627e-08  2.42290253e-09 
 2.45608788e+07  8.64030552e-08  2.27934995e-09 
 2.59797009e+07  8.72658366e-08  2.14567483e-09 
 2.74804848e+07  8.80679268e-08  2.02110271e-09 
 2.90679654e+07  8.87980301e-08  1.90491589e-09 
 3.07471508e+07  8.94456572e-08  1.79645336e-09 
 3.25233387e+07  9.00012950e-08  1.69510954e-09 
 3.44021326e+07  9.04565230e-08  1.60033201e-09 
 3.63894599e+07  9.08040796e-08  1.51161848e-09 
 3.84915902e+07  9.10378878e-08  1.42851326e-09 
 4.07151555e+07  9.11530477e-08  1.35060348e-09 
 4.30671707e+07  9.11458118e-08  1.27751518e-09 
 4.55550561e+07  9.10135499e-08  1.20890950e-09 
 4.81866605e+07  9.07547150e-08  1.14447900e-09 
 5.09702863e+07  9.03688159e-08  1.08394430e-09 
 5.39147154e+07  8.98563988e-08  1.02705087e-09 
 5.70292370e+07  8.92190387e-08  9.73566281e-10 
 6.03236769e+07  8.84593384e-08  9.23277615e-10 
 6.38084285e+07  8.75809291e-08  8.75989261e-10 
 6.74944857e+07  8.65884667e-08  8.31520922e-10 
 7.13934775e+07  8.54876187e-08  7.89705874e-10 
 7.55177045e+07  8.42850321e-08  7.50389445e-10 
 7.98801781e+07  8.29882799e-08  7.13427672e-10 
 8.44946611e+07  8.16057802e-08  6.78686133e-10 
 8.93757115e+07  8.01466884e-08  6.46038918e-10 
 9.45387283e+07  7.86207618e-08  6.15367729e-10 
 1.00000000e+08  7.70382013e-08  5.86561107e-10 
