 frequency       AmagdB          Aphdeg         
 1.47338699e+08 -1.90830941e+00  8.99459080e+01 
 1.50736290e+08 -2.10632539e+00  8.99365269e+01 
 1.54212228e+08 -2.30434136e+00  8.99271128e+01 
 1.57768320e+08 -2.50235732e+00  8.99176609e+01 
 1.61406415e+08 -2.70037325e+00  8.99081661e+01 
 1.65128404e+08 -2.89838915e+00  8.98986237e+01 
 1.68936220e+08 -3.09640502e+00  8.98890285e+01 
 1.72831844e+08 -3.29442083e+00  8.98793757e+01 
 1.76817299e+08 -3.49243659e+00  8.98696601e+01 
 1.80894658e+08 -3.69045229e+00  8.98598769e+01 
 1.85066040e+08 -3.88846792e+00  8.98500208e+01 
 1.89333613e+08 -4.08648346e+00  8.98400867e+01 
 1.93699595e+08 -4.28449891e+00  8.98300695e+01 
 1.98166255e+08 -4.48251426e+00  8.98199640e+01 
 2.02735916e+08 -4.68052951e+00  8.98097650e+01 
 2.07410951e+08 -4.87854463e+00  8.97994670e+01 
 2.12193792e+08 -5.07655963e+00  8.97890649e+01 
 2.17086923e+08 -5.27457449e+00  8.97785531e+01 
 2.22092889e+08 -5.47258921e+00  8.97679262e+01 
 2.27214291e+08 -5.67060376e+00  8.97571787e+01 
 2.32453791e+08 -5.86861815e+00  8.97463050e+01 
 2.37814113e+08 -6.06663235e+00  8.97352994e+01 
 2.43298042e+08 -6.26464636e+00  8.97241563e+01 
 2.48908429e+08 -6.46266017e+00  8.97128697e+01 
 2.54648190e+08 -6.66067376e+00  8.97014340e+01 
 2.60520309e+08 -6.85868712e+00  8.96898431e+01 
 2.66527837e+08 -7.05670024e+00  8.96780910e+01 
 2.72673897e+08 -7.25471310e+00  8.96661716e+01 
 2.78961683e+08 -7.45272569e+00  8.96540787e+01 
 2.85394464e+08 -7.65073799e+00  8.96418060e+01 
 2.91975583e+08 -7.84874999e+00  8.96293471e+01 
 2.98708461e+08 -8.04676167e+00  8.96166956e+01 
 3.05596598e+08 -8.24477302e+00  8.96038449e+01 
 3.12643573e+08 -8.44278401e+00  8.95907883e+01 
 3.19853049e+08 -8.64079464e+00  8.95775190e+01 
 3.27228774e+08 -8.83880487e+00  8.95640301e+01 
 3.34774581e+08 -9.03681469e+00  8.95503147e+01 
 3.42494392e+08 -9.23482408e+00  8.95363656e+01 
 3.50392221e+08 -9.43283302e+00  8.95221755e+01 
 3.58472171e+08 -9.63084149e+00  8.95077371e+01 
 3.66738442e+08 -9.82884945e+00  8.94930428e+01 
 3.75195331e+08 -1.00268569e+01  8.94780851e+01 
 3.83847234e+08 -1.02248638e+01  8.94628561e+01 
 3.92698648e+08 -1.04228701e+01  8.94473480e+01 
 4.01754173e+08 -1.06208758e+01  8.94315527e+01 
 4.11018515e+08 -1.08188809e+01  8.94154619e+01 
 4.20496491e+08 -1.10168853e+01  8.93990674e+01 
 4.30193027e+08 -1.12148890e+01  8.93823605e+01 
 4.40113162e+08 -1.14128920e+01  8.93653327e+01 
 4.50262052e+08 -1.16108943e+01  8.93479751e+01 
 4.60644974e+08 -1.18088957e+01  8.93302786e+01 
 4.71267322e+08 -1.20068963e+01  8.93122341e+01 
 4.82134619e+08 -1.22048960e+01  8.92938322e+01 
 4.93252513e+08 -1.24028948e+01  8.92750633e+01 
 5.04626783e+08 -1.26008926e+01  8.92559177e+01 
 5.16263340e+08 -1.27988894e+01  8.92363854e+01 
